OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
5428,31700,984,18577.8102912356,11263940.6569039
5429,61200,9653,59910.5082039557,111071261.22033
5430,61194,9302,62462.0300311349,96937875.7262527
5431,61197,8786,60511.4262283432,96638286.8820027
5432,61476,17793,45944.3087075673,45370485.3890141
5433,61118,31268,40046.6222073441,62611643.5286805
5434,61352,16594,38036.5834910324,41092216.349129
5435,31699,1484,29415.1267578363,25954413.7383198
5436,61130,19874,55346.3095816517,115106360.977594
5437,61138,3727,18741.9426488352,15607795.6339117
5438,61389,8846,52842.6431741867,86927830.0137957
5439,61231,30209,44454.1215174809,79968146.1312701
5440,61440,44125,66107.7093617484,112506862.386354
5441,31688,4701,25916.5633119061,22729345.6158853
5442,31867,6860,65481.8577975843,123073713.056953
5443,61462,15714,53132.3982325434,61088349.3709388
5444,31717,777,21265.4071130676,15815826.8474714
5445,61206,6123,30084.4121183684,37835649.2897986
5446,61184,21144,64551.8409481896,107007839.721168
5447,61203,6778,54374.9877646728,68021803.9363874
5448,61267,14723,49636.0247531848,88260370.7477374
5449,26388,16223,82946.7512787592,164815498.384635
5450,26386,13701,33298.4167723309,37950340.2999706
5451,26389,13511,43462.3647915838,49596315.272177
5452,26382,19224,25154.9264289388,16827131.6641438
5453,26384,14903,29181.6366149196,35987838.5905193
5454,67366,1637,19446.1085050114,14703246.8755141
5455,67377,1467,36266.3124260349,26631502.1788706
5456,31698,4474,29093.8873607953,20439691.2643068
5457,67433,22488,35546.2547652257,41233471.6647631
5458,67482,3348,59815.096806486,63746842.1809474
5459,67489,2051,40422.4549251497,31739084.443466
5460,67365,2918,24208.9460374988,28306278.4389682
5461,67363,3279,41949.2349084766,55326941.7740668
5462,67434,14649,56767.0888305203,108010901.594885
5463,67435,15145,101631.182712887,137843827.087752
5464,67483,3153,42360.5337385932,42040808.6859492
5465,67487,6029,45470.0523048053,61134537.3540011
5466,67360,5551,39581.7658821845,35634374.6490222
5467,67480,6602,56814.6055807258,45029141.1980938
5468,67378,2176,28707.1220097125,20303756.5385733
5469,26757,5207,61846.3536884959,90144271.8603641
5470,67159,1466,18244.7125271634,9949292.77306719
5471,67280,2035,27038.2784697185,23174702.5148866
5472,67473,973,17729.4319978196,8853025.15694212
5473,67271,4128,93197.7919818149,69891340.7275849
5474,67098,18321,148575.89273537,258899386.790496
5475,67157,4685,56787.8648472805,66749798.1699993
5476,67158,2275,16627.861875594,15027757.1622909
5477,67475,1806,28704.5050507156,35004080.3939322
5478,67146,3724,43532.0564877065,35170272.4117116
5479,67256,4238,42818.7715201204,32515366.6699657
5480,67319,1636,44512.5251728065,29528407.5279714
5481,67229,3698,30495.4540702413,35374941.0017202
5482,67317,1789,36466.454377116,23554558.4189814
5483,67278,2126,32748.4526103706,26711010.2235732
5484,67150,2365,15589.2421276523,8612252.91634222
5485,67471,2492,74198.3373791719,178262812.289091
5486,67152,1469,25905.4415515096,18696516.9397724
5487,67273,3709,57208.3056092898,54522365.6563122
5488,67466,4131,40602.497132255,28803227.3415969
5489,67316,3466,32168.961445434,37227821.1928841
5490,67167,1318,12380.0762915161,8541520.72131294
5491,67149,3377,29660.423945084,36013065.9463013
5492,67147,830,20839.897744723,8490541.32127555
5493,67269,12861,35262.5668964139,37428054.114618
5494,67310,3041,21324.0404885032,12009057.8622786
5495,67817,886,23664.0817788382,19410023.7953098
5496,67748,883,25542.392690302,18912526.4358427
5497,67307,3751,40403.321417522,42854910.6032179
5498,67753,2565,85600.6071141326,86844105.2091863
5499,67829,848,28382.6333174423,36581901.1203934
5500,67308,6516,59464.2827244138,111438416.313229
5501,67806,6547,124283.67617298,150260687.644419
5502,67742,3398,95589.9736691754,67585912.6889716
5503,67813,853,34442.8956035845,30731126.6436479
5504,67821,1930,37838.0328578928,38585435.6420336
5505,67294,5655,84276.503598555,116705304.822658
5506,67752,2681,38923.2418443233,50170819.5958868
5507,67824,1635,24671.7328044403,24010945.7701966
5508,67724,2030,57478.5846606003,65760280.9464741
5509,67292,7908,61018.4658227092,65244011.2965147
5510,67744,3480,168868.180722254,171265430.101286
5511,67823,1881,51656.7585822159,72859861.4890251
5512,67754,418,24532.6144718375,19372216.0459529
5513,67722,4760,49876.7456174919,51712530.0118338
5514,67756,553,22831.0717461502,23838232.8128265
5515,66904,2658,35440.9528235544,28300473.6562842
5516,67727,935,23388.9470429963,16312783.5654563
5517,66887,8359,142035.49527864,206853235.526014
5518,67814,1141,30314.0993616629,43671477.2020043
5519,67295,2403,40940.4624753249,41492705.7853868
5520,66504,731,16989.3044979514,14095109.9967728
5521,67746,518,33039.0146712893,32968738.8459002
5522,67826,794,17319.8251260537,7592060.636697
5523,66507,827,20111.8966841687,18152752.6238623
5524,67305,1832,41908.0368110058,64145699.2613101
5525,67827,939,32859.357481691,25811433.4972463
5526,67725,1390,43197.9216922063,45056620.1132763
5527,67759,735,34254.199904411,24520977.7077826
5528,66509,2164,26903.9584394602,24063314.5788651
5529,67729,1149,25548.8462002053,31354872.2291904
5530,67745,455,16364.4488255179,7989537.70513814
5531,67819,1053,52688.55502488,62859982.2076698
5532,67304,11334,71891.2981295107,86919830.8353427
5533,67749,1305,26299.867549099,23713980.1438367
5534,67757,783,22636.5900260594,21575052.6051518
5535,66503,1379,23086.9497740964,16988798.8907239
5536,67728,1204,22034.2928236536,17399049.3723459
5537,67732,786,13069.3166442313,7899834.14050991
5538,67693,1181,86618.9941357681,97536126.2273499
5539,67659,21420,54811.0806991701,63487237.3655076
5540,67661,10985,96435.6829853091,123308306.373982
5541,67714,4910,40687.7837501602,41318688.6801078
5542,66125,22383,27300.2190328413,33483076.8051883
5543,67737,1400,32484.3576073463,29829783.0657005
5544,67699,1272,27223.9025799497,29524581.9455937
5545,66113,23110,20704.8810572128,20790467.9635914
5546,67716,2102,41505.3522798068,67972361.509398
5547,37643,722,27359.1409404236,25742561.7583192
5548,67663,23163,57457.4524879277,88598622.1688926
5549,67715,854,19299.0627109268,15156135.8711969
5550,67731,3887,20387.0324143546,14687362.2499595
5551,37640,987,35277.201520082,41148806.9114894
5552,67657,19166,46988.8272229478,55564432.5080719
5553,67685,6870,51898.1789536588,80191120.1327484
5554,27749,12536,17871.5619338093,9836014.82795135
5555,67688,3133,28802.861680105,32865646.3373676
5556,67655,21646,17349.6541660493,6971282.74055127
5557,67705,4257,62388.2501644094,124105059.066582
5558,69250,4470,35747.019706143,53227559.1008748
5559,69493,9066,37890.7318094254,30787572.1492413
5560,69151,12911,55959.859192547,61798019.7435343
5561,69434,4185,59257.02924106,116805793.644015
5562,69488,10127,47228.8542319245,58281042.4933774
5563,69190,14349,30252.8395585357,46842100.1409289
5564,68165,18090,14651.5155102611,9236408.64937048
5565,69439,713,19345.3518317108,11193356.1957844
5566,68309,29636,32220.0005133495,28622890.5592672
5567,69121,16725,34052.10852631,36013177.3482824
5568,69207,14361,32003.4790659807,34263049.629594
5569,69181,25275,58075.0115610066,48516919.8417475
5570,69437,2346,38639.1597915516,36046408.0918925
5571,69245,6462,33091.4034934445,28479102.5252155
5572,69126,32296,27919.0558878331,28362628.0076778
5573,69429,4926,60912.6586276781,105016752.097266
5574,69259,3190,16893.5849720436,13741063.7500469
5575,69124,17066,37639.521739484,37588634.8733933
5576,69427,4919,101590.778569372,254928820.307882
5577,69518,2455,30138.3947341025,26233465.1566967
5578,69226,10500,25225.4221805419,32012146.7127231
5579,69168,24728,51456.03256142,70923924.9673741
5580,69118,13468,40781.7138925358,57218162.8482409
5581,68159,15642,14610.1715271056,8788660.17357449
5582,68723,41978,56424.9196281066,93826160.9843078
5583,69239,3804,39507.5286160313,52469353.7391013
5584,69253,2709,37414.730645344,46361189.7184792
5585,69234,8911,43687.1147863558,53155169.5005484
5586,69257,2988,24708.7662832714,26199534.8893561
5587,69502,12062,35898.1896856409,30579487.0670412
5588,69123,18293,39172.0061770856,41089004.4917241
5589,69256,3942,22681.8419439929,14905262.4066561
5590,69517,4106,31515.421254924,24624050.0622819
5591,69221,11824,38024.3886071846,33567212.3106352
5592,69198,14674,50503.8158692712,73306645.4256438
5593,69117,11052,29586.1739166162,34573309.8012092
5594,69514,6082,32821.3243642622,23415358.0387291
5595,69214,14713,17934.6004893656,13444450.7026222
5596,69251,2336,18007.1604823241,9752303.89497737
5597,66901,5620,40221.628292295,44061729.9788633
5598,66879,7665,71944.2261953208,135072536.795281
5599,66907,1705,37028.6633295463,30018920.6569706
5600,66916,2837,37039.9954829214,34032666.6670524
5601,66862,2419,22569.8009461543,21337083.4461898
5602,66894,6644,80048.3677164519,135195797.138986
5603,66877,7647,57539.21799697,101562244.799532
5604,66885,3680,36231.6594691975,42858277.1707945
5605,68642,15188,48415.0366433281,81661407.9539703
5606,66914,5154,37430.3364853323,30953480.5757944
5607,66892,7644,39508.767733371,65301973.7157477
5608,66871,7015,137534.144753158,174665734.677681
5609,66903,4598,52743.443913214,56493250.9383025
5610,66882,3888,39793.5744843497,40645656.0439881
5611,66909,7428,110517.046501504,144605562.989646
5612,66869,6481,49817.3715684818,59527114.2425081
5613,66999,1570,37736.4925413469,39788308.1141904
5614,66987,3470,35648.8054876084,29065550.369073
5615,66500,1800,33671.2034223937,41548005.5473554
5616,66957,7865,104987.74640918,183597211.655958
5617,66917,1528,47200.5339189807,39194029.6005662
5618,66994,4482,48660.4092328613,95150735.189464
5619,66978,4641,83924.8711318674,186247456.270396
5620,66484,4957,114492.589182445,119886986.441869
5621,66954,10432,43282.0214675523,61486315.2738199
5622,66501,822,26034.430328301,28262034.5896228
5623,66969,3955,62066.9738892382,136030326.564076
5624,66919,6433,70137.2355583961,140265437.690201
5625,66996,4721,120757.183658352,206830887.047407
5626,66506,1053,31325.8324216998,25814891.3193683
5627,66981,2949,45326.605640452,61298472.0630834
5628,66497,4854,45811.4889489748,59489110.7655476
5629,66955,15995,56415.4554147457,47781210.8417915
5630,66989,4697,78585.6438227973,77614311.4981736
5631,66976,7182,31918.7140123762,37881774.5599529
5632,66482,34235,93935.2170254246,165831010.251504
5633,66953,14555,38022.3321353811,37820007.3553294
5634,26121,14996,16515.9728607149,9877832.49779713
5635,26122,7094,21267.7050141362,8404765.82806124
5636,26123,12377,16642.9326770717,11356438.1970879
5637,66127,5546,30608.7294439308,21825315.4674364
5638,66117,14434,24214.1503457054,21881794.2479258
5639,66133,4086,21086.5727822875,16554999.2889216
5640,28201,23643,20344.1293131804,13891306.2071003
5641,66130,11100,39350.2084802244,42510087.1519237
5642,66128,6295,27557.2545011791,19980324.2474809
5643,28327,16987,18578.3630063782,10138854.6651581
5644,66299,10377,26368.8698068368,21176574.7494018
5645,66119,14832,26921.6849834931,24175881.8186069
5646,66131,3553,35766.5674449689,36017496.51183
5647,66126,5547,17169.2408617927,10931315.6630681
5648,66115,18371,56017.6074790064,72862949.3320881
5649,66132,4042,22011.5655058944,18463010.3110077
5650,66129,3362,21241.0351460189,10349731.6318801
5651,28215,25442,11995.2128689519,7485938.53213957
5652,66123,12664,26204.8549441533,22050420.7794666
5653,28203,22790,9041.2501785913,4949962.76540718
5654,66121,15036,29862.0628859311,16231878.7234145
5655,66271,11419,44097.8569581576,63570285.5769915
5656,66111,11419,12272.977153678,4458424.7779378
5657,26125,18837,50343.055839572,73575305.6038558
5658,26127,23164,28218.4606268325,28358046.3027502
5659,66557,17036,59552.2058818296,85957568.4131419
5660,66571,17740,59435.8324114085,110335894.385989
5661,66540,13630,63013.2501887623,83920963.4967749
5662,66589,10244,39634.9844638059,30021741.4708354
5663,66539,12273,47030.8000287666,60983638.8738052
5664,66583,13507,25604.9663181287,26877561.3316778
5665,66538,20341,25124.8887978749,32562408.6422938
5666,66564,14960,69065.5607392738,107193984.472133
5667,66578,15999,37277.0162162537,50422386.3882186
5668,26129,16081,31664.6630314038,23228813.3643965
